20180519T191616,1
20180519T191646,1
20180519T191716,1
20180519T191746,1
20180519T191816,1
20180519T191846,0
20180519T191916,0
20180519T191956,0
20180519T192027,1
20180519T192057,1
20180519T192127,1
20180519T192157,1
20180519T192227,1
20180519T192257,1
20180519T192327,1
20180519T192407,0
20180519T192447,0
20180519T192517,0
20180519T192547,0
20180519T192617,1
20180519T192647,1
20180519T192717,1
20180519T192747,1
20180519T192817,1
20180519T192847,0
20180519T192927,0
20180519T192958,0
20180519T193028,0
20180519T193058,1
20180519T193128,1
20180519T193158,1
20180519T193228,1
20180519T193258,1
20180519T193328,1
20180519T193408,0
20180519T193448,0
20180519T193518,1
20180519T193548,1
20180519T193618,1
20180519T193648,1
20180519T193718,1
20180519T193748,1
20180519T193829,0
20180519T193909,0
20180519T193939,0
20180519T194009,0
20180519T194039,0
20180519T194109,1
20180519T194139,1
20180519T194209,1
20180519T194239,1
20180519T194309,1
20180519T194349,0
20180519T194429,0
20180519T194459,0
20180519T194539,0
20180519T194609,1
20180519T194639,1
20180519T194709,1
20180519T194739,1
20180519T194809,1
20180519T194850,0
20180519T194930,0
20180519T195000,0
20180519T195030,1
20180519T195100,1
20180519T195130,1
20180519T195200,1
20180519T195230,1
20180519T195300,1
20180519T195330,1
20180519T195410,0
20180519T195450,0
20180519T195520,1
20180519T195550,1
20180519T195620,1
20180519T195650,1
20180519T195720,1
20180519T195750,1
20180519T195821,1
20180519T195851,1
20180519T195921,1
20180519T195951,1
20180519T200021,1
20180519T200101,0
20180519T200141,0
20180519T200211,1
20180519T200241,1
20180519T200316,0
20180519T200330,0
20180519T200400,1
20180519T200430,1
20180519T200500,1
20180519T200530,1
20180519T200600,1
20180519T200630,1
20180519T200700,1
20180519T200730,1
20180519T200800,1
20180519T200830,1
20180519T200900,1
20180519T200930,1
20180519T201000,1
20180519T201030,1
20180519T201100,1
20180519T201131,1
20180519T201201,1
20180519T201231,1
20180519T201301,1
20180519T201331,1
20180519T201401,1
20180519T201431,1
20180519T201501,1
20180519T201531,1
20180519T201601,1
20180519T201631,1
20180519T201701,1
20180519T201731,1
20180519T201801,1
20180519T201831,1
20180519T201901,1
20180519T201931,1
20180519T202002,1
20180519T202032,1
20180519T202102,1
20180519T202132,1
20180519T202202,1
20180519T202232,1
20180519T202302,1
20180519T202332,1
20180519T202402,1
20180519T202432,1
20180519T202502,1
20180519T202532,1
20180519T202602,1
20180519T202632,1
20180519T202703,1
20180519T202733,1
20180519T202803,1
20180519T202833,1
20180519T202903,1
20180519T202933,1
20180519T203003,1
20180519T203033,1
20180519T203103,1
20180519T203143,0
20180519T203213,1
20180519T203243,1
20180519T203313,1
20180519T203343,1
20180519T203413,1
20180519T203443,1
20180519T203513,1
20180519T203544,1
20180519T203614,1
20180519T203644,0
20180519T203724,0
20180519T203754,0
20180519T203824,1
20180519T203854,1
20180519T203924,1
20180519T203954,1
20180519T204024,1
20180519T204054,1
20180519T204124,1
20180519T204154,1
20180519T204234,0
20180519T204304,0
20180519T204344,0
20180519T204414,1
20180519T204445,1
20180519T204515,1
20180519T204555,0
20180519T204625,1
20180519T204655,1
20180520T113514,0
20180520T113544,0
20180520T113614,0
20180520T113655,0
20180520T113735,0
20180520T113815,0
20180520T113855,0
20180520T113935,0
20180520T114015,0
20180520T114055,0
20180520T114135,0
20180520T114215,0
20180520T114255,0
20180520T114335,0
20180520T114415,0
20180520T114455,0
20180520T114535,0
20180520T114615,0
20180520T114655,0
20180520T114735,0
20180520T114815,0
20180520T114855,0
20180520T114935,0
20180520T115015,0
20180520T115055,0
20180520T115135,0
20180520T115216,0
20180520T115256,0
20180520T115336,0
20180520T115406,0
20180520T115436,1
20180520T115506,1
20180520T115536,1
20180520T115606,1
20180520T115636,1
20180520T115706,1
20180520T115736,1
20180520T115806,1
20180520T115837,1
20180520T115907,1
20180520T115937,1
20180520T120007,1
20180520T120037,1
20180520T120110,1
20180520T120140,1
20180520T120210,1
20180520T120240,1
20180520T120310,0
20180520T120340,0
20180520T120410,0
20180520T120440,0
20180520T120510,1
20180520T120540,1
20180520T120610,1
20180520T120640,1
20180520T120710,1
20180520T120740,1
20180520T120811,1
20180520T120841,1
20180520T120911,1
20180520T120941,1
20180520T121011,1
20180520T121041,1
20180520T121111,1
20180520T121141,1
20180520T121211,1
20180520T121241,1
20180520T121311,1
20180520T121341,1
20180520T121411,1
20180520T121441,1
20180520T121511,1
20180520T121541,1
20180520T121611,1
20180520T121642,1
20180520T121712,1
20180520T121742,1
20180520T121812,1
20180520T121842,1
20180520T121912,1
20180520T121942,1
20180520T122012,1
20180520T122042,1
20180520T122112,1
20180520T122142,1
20180520T122212,1
20180520T122242,1
20180520T122312,1
20180520T122342,1
20180520T122413,1
20180520T122443,1
20180520T122513,1
20180520T122543,1
20180520T122613,1
20180520T122643,1
20180520T122713,1
20180520T122743,1
20180520T122813,1
20180520T122843,1
20180520T122913,1
20180520T122943,1
20180520T123013,1
20180520T123043,1
20180520T123113,1
20180520T123143,1
20180520T123214,1
20180520T123244,1
20180520T123314,1
20180520T123344,1
20180520T123414,1
20180520T123444,1
20180520T123514,1
20180520T123544,1
20180520T123614,1
20180520T123644,1
20180520T123714,1
20180520T123744,1
20180520T123814,1
20180520T123844,1
20180520T123914,1
20180520T123944,1
20180520T124015,1
20180520T124045,1
20180520T124115,1
20180520T124145,1
20180520T124215,1
20180520T124245,1
20180520T124315,1
20180520T124345,1
20180520T124415,1
20180520T124445,1
20180520T124515,1
20180520T124545,1
20180520T124615,1
20180520T124645,1
20180520T124715,1
20180520T124746,1
20180520T124816,1
20180520T124846,1
20180520T124916,1
20180520T124946,1
20180520T125016,1
20180520T125046,1
20180520T125116,1
20180520T125146,1
20180520T125216,1
20180520T125246,1
20180520T125316,1
20180520T125346,1
20180520T125416,1
20180520T125446,1
20180520T125516,1
20180520T125547,1
20180520T125617,1
20180520T125647,1
20180520T125717,1
20180520T125747,1
20180520T125817,1
20180520T125847,1
20180520T125917,1
20180520T125947,1
20180520T130017,1
20180520T130047,1
20180520T130117,1
20180520T130147,1
20180520T130217,1
20180520T130247,1
20180520T130317,1
20180520T130348,1
20180520T130418,1
20180520T130448,1
20180520T130518,1
20180520T130548,1
20180520T130618,1
20180520T130648,1
20180520T130718,1
20180520T130748,1
20180520T130818,1
20180520T130848,1
20180520T130918,1
20180520T130948,1
20180520T131018,1
20180520T131048,1
20180520T131118,1
20180520T131148,1
20180520T131219,1
20180520T131249,1
20180520T131319,1
20180520T131349,1
20180520T131419,1
20180520T131449,1
20180520T131519,1
20180520T131549,1
20180520T131619,1
20180520T131649,1
20180520T131719,1
20180520T131749,1
20180520T131819,1
20180520T131849,1
20180520T131919,1
20180520T131949,1
20180520T132020,1
20180520T132050,1
20180520T132120,1
20180520T132150,1
20180520T132220,1
20180520T132250,1
20180520T132320,1
20180520T132350,1
20180520T132420,1
20180520T132450,1
20180520T132520,1
20180520T132550,1
20180520T132620,1
20180520T132650,1
20180520T132720,1
20180520T132751,1
20180520T132821,1
20180520T132851,1
20180520T132921,1
20180520T132951,1
20180520T133021,1
20180520T133051,1
20180520T133121,1
20180520T133151,1
20180520T133221,1
20180520T133251,1
20180520T133321,1
20180520T133351,1
20180520T133421,1
20180520T133451,1
20180520T133521,1
20180520T133552,1
20180520T133622,1
20180520T133652,1
20180520T133722,1
20180520T133752,1
20180520T133822,1
20180520T133852,1
20180520T133922,1
20180520T133952,1
20180520T134022,1
20180520T134052,1
20180520T134122,1
20180520T134152,1
20180520T134222,1
20180520T134252,1
20180520T134322,1
20180520T134353,1
20180520T134423,1
20180520T134453,1
20180520T134523,1
20180520T134553,1
20180520T134623,1
20180520T134653,1
20180520T134723,1
20180520T134753,1
20180520T134823,1
20180520T134853,1
20180520T134923,1
20180520T134953,1
20180520T135023,1
20180520T135053,1
20180520T135123,1
20180520T135154,1
20180520T135224,1
20180520T135254,1
20180520T135324,1
20180520T135354,1
20180520T135424,1
20180520T135454,1
20180520T135524,1
20180520T135554,1
20180520T135624,1
20180520T135654,1
20180520T135724,1
20180520T135754,1
20180520T135824,1
20180520T135854,1
20180520T135924,1
20180520T135955,1
20180520T140025,1
20180520T140055,1
20180520T140125,1
20180520T140155,1
20180520T140225,1
20180520T140255,1
20180520T140325,1
20180520T140355,1
20180520T140425,1
20180520T140455,1
20180520T140525,1
20180520T140555,1
20180520T140625,1
20180520T140655,1
20180520T140725,1
20180520T140756,1
20180520T140826,1
20180520T140856,1
20180520T140926,1
20180520T140956,1
20180520T141026,1
20180520T141056,1
20180520T141126,1
20180520T141156,1
20180520T141226,1
20180520T141256,1
20180520T141326,1
20180520T141356,1
20180520T141426,1
20180520T141456,1
20180520T141526,1
20180520T141557,1
20180520T141627,1
20180520T141657,1
20180520T141727,1
20180520T141757,1
20180520T141827,1
20180520T141857,1
20180520T141927,1
20180520T141957,1
20180520T142027,1
20180520T142057,1
20180520T142127,1
20180520T142157,1
20180520T142227,1
20180520T142257,1
20180520T142327,1
20180520T142358,1
20180520T142428,1
20180520T142458,1
20180520T142528,1
20180520T142558,1
20180520T142628,1
20180520T142658,1
20180520T142728,1
20180520T142758,1
20180520T142828,1
20180520T142858,1
20180520T142928,1
20180520T142958,1
20180520T143028,1
20180520T143058,1
20180520T143128,1
20180520T143159,1
20180520T143229,1
20180520T143259,1
20180520T143329,1
20180520T143359,1
20180520T143429,1
20180520T143459,1
20180520T143529,1
20180520T143559,1
20180520T143629,1
20180520T143659,1
20180520T143729,1
20180520T143759,1
20180520T143829,1
20180520T143859,1
20180520T143929,1
20180520T144000,1
20180520T144030,1
20180520T144100,1
20180520T144130,1
20180520T144200,1
20180520T144230,1
20180520T144300,1
20180520T144330,1
20180520T144400,1
20180520T144430,1
20180520T144500,1
20180520T144530,1
20180520T144600,1
20180520T144630,1
20180520T144700,1
20180520T144730,1
20180520T144801,1
20180520T144831,1
20180520T144901,1
20180520T144931,1
20180520T145001,1
20180520T145031,1
20180520T145101,1
20180520T145131,1
20180520T145201,1
20180520T145231,1
20180520T145301,1
20180520T145331,1
20180520T145401,1
20180520T145431,1
20180520T145501,1
20180520T145531,1
20180520T145602,1
20180520T145632,1
20180520T145702,1
20180520T145732,1
20180520T145802,1
20180520T145832,1
20180520T145912,0
20180520T145942,1
20180520T150012,1
20180520T150042,1
20180520T150112,1
20180520T150142,1
20180520T150212,1
20180520T150242,1
20180520T150312,1
20180520T150342,1
20180520T150413,1
20180520T150443,1
20180520T150513,1
20180520T150543,1
20180520T150613,1
20180520T150643,1
20180520T150713,1
20180520T150743,1
20180520T150813,1
20180520T150843,1
20180520T150913,1
20180520T150943,1
20180520T151013,1
20180520T151043,1
20180520T151113,1
20180520T151143,1
20180520T151214,1
20180520T151244,1
20180520T151314,1
20180520T151344,1
20180520T151414,1
20180520T151444,1
20180520T151514,1
20180520T151544,1
20180520T151614,1
20180520T151644,1
20180520T151714,1
20180520T151744,1
20180520T151814,1
20180520T151844,1
20180520T151914,1
20180520T151944,1
20180520T152014,1
20180520T152045,1
20180520T152115,1
20180520T152145,1
20180520T152215,1
20180520T152245,1
20180520T152315,1
20180520T152345,1
20180520T152415,1
20180520T152445,1
20180520T152515,1
20180520T152545,1
20180520T152615,1
20180520T152645,1
20180520T152715,1
20180520T152745,1
20180520T152815,1
20180520T152846,1
20180520T152916,1
20180520T152956,0
20180520T153026,1
20180520T153056,1
20180520T153126,1
20180520T153156,1
20180520T153226,1
20180520T153256,1
20180520T153326,1
20180520T153356,1
20180520T153426,1
20180520T153456,1
20180520T153526,1
20180520T153556,1
20180520T153626,1
20180520T153656,1
20180520T153727,1
20180520T153757,1
20180520T153827,1
20180520T153857,1
20180520T153927,1
20180520T153957,1
20180520T154027,1
20180520T154057,1
20180520T154127,1
20180520T154157,1
20180520T154227,1
20180520T154257,1
20180520T154327,1
20180520T154357,1
20180520T154427,1
20180520T154457,1
20180520T154528,1
20180520T154558,1
20180520T154628,1
20180520T154659,1
20180520T154729,1
20180520T154809,0
20180520T154840,1
20180520T154910,1
20180520T154940,1
20180520T155010,1
20180520T155040,1
20180520T155110,1
20180520T155140,1
20180520T155210,1
20180520T155240,1
20180520T155310,1
20180520T155340,1
20180520T155411,1
20180520T155441,1
20180520T155511,1
20180520T155541,1
20180520T155611,1
20180520T155641,1
20180520T155711,1
20180520T155741,1
20180520T155811,1
20180520T155841,1
20180520T155911,1
20180520T155941,1
20180520T160011,1
20180520T160041,1
20180520T160111,1
20180520T160142,1
20180520T160212,1
20180520T160242,1
20180520T160312,1
20180520T160342,1
20180520T160412,1
20180520T160442,1
20180520T160512,1
20180520T160542,1
20180520T160612,1
20180520T160642,1
20180520T160712,1
20180520T160742,1
20180520T160812,1
20180520T160842,1
20180520T160912,1
20180520T160943,1
20180520T161013,1
20180520T161043,1
20180520T161113,1
20180520T161143,1
20180520T161213,1
20180520T161243,1
20180520T161313,1
20180520T161343,1
20180520T161413,1
20180520T161443,1
20180520T161513,1
20180520T161543,1
20180520T161613,1
20180520T161643,1
20180520T161713,1
20180520T161744,1
20180520T161814,1
20180520T161844,1
20180520T161914,1
20180520T161944,1
20180520T162014,1
20180520T162044,1
20180520T162114,1
20180520T162144,1
20180520T162214,1
20180520T162244,1
20180520T162314,1
20180520T162344,1
20180520T162414,1
20180520T162444,1
20180520T162514,1
20180520T162545,1
20180520T162615,1
20180520T162645,1
20180520T162715,1
20180520T162745,1
20180520T162815,1
20180520T162845,1
20180520T162915,1
20180520T162945,1
20180520T163015,1
20180520T163045,1
20180520T163115,1
20180520T163145,1
20180520T163215,1
20180520T163245,1
20180520T163316,1
20180520T163346,1
20180520T163416,1
20180520T163446,1
20180520T163516,1
20180520T163546,1
20180520T163616,1
20180520T163646,0
20180520T163716,0
20180520T163746,0
20180520T163816,1
20180520T163846,1
20180520T163916,1
20180520T163946,1
20180520T164016,1
20180520T164046,1
20180520T164116,1
20180520T164147,1
20180520T164217,1
20180520T164247,1
20180520T164317,1
20180520T164347,1
20180520T164417,1
20180520T164447,1
20180520T164517,1
20180520T164547,1
20180520T164617,1
20180520T164647,1
20180520T164717,1
20180520T164747,1
20180520T164817,1
20180520T164847,1
20180520T164917,1
20180520T164948,1
20180520T165018,1
20180520T165048,1
20180520T165118,1
20180520T165148,1
20180520T165218,1
20180520T165248,1
20180520T165318,1
20180520T165348,1
20180520T165418,1
20180520T165448,1
20180520T165518,1
20180520T165548,1
20180520T165618,1
20180520T165648,1
20180520T165718,1
20180520T165749,1
20180520T165819,1
20180520T165849,1
20180520T165919,1
20180520T165949,1
20180520T170019,1
20180520T170049,1
20180520T170129,0
20180520T170159,1
20180520T170229,1
20180520T170259,1
20180520T170329,1
20180520T170359,1
20180520T170429,0
20180520T170459,0
20180520T170529,0
20180520T170559,1
20180520T170629,1
20180520T170700,1
20180520T170730,1
20180520T170800,1
20180520T170830,1
20180520T170900,1
20180520T170930,0
20180520T171000,0
20180520T171030,0
20180520T171100,1
20180520T171130,1
20180520T171200,1
20180520T171230,1
20180520T171310,0
20180520T171340,1
20180520T171410,1
20180520T171440,0
20180520T171510,0
20180520T171541,1
20180520T171611,1
20180520T171641,1
20180520T171711,1
20180520T171741,1
20180520T171811,1
20180520T171841,1
20180520T171911,1
20180520T171941,0
20180520T172011,0
20180520T172051,0
20180520T172131,0
20180520T172211,0
20180520T172251,0
20180520T172331,0
20180520T172411,0
20180520T172451,0
20180520T172521,0
20180520T172601,0
20180520T172641,0
20180520T172722,0
20180520T172802,0
20180520T172842,0
20180520T172922,0
20180520T173002,0
20180520T173032,0
20180520T173102,1
20180520T173132,1
20180520T173202,1
20180520T173232,1
20180520T173302,1
20180520T173332,1
20180520T173402,1
20180520T173442,0
20180520T173512,0
20180520T173542,1
20180520T173612,1
20180520T173643,1
20180520T173713,1
20180520T173743,1
20180520T173813,1
20180520T173853,0
20180520T173933,0
20180520T174003,0
20180520T174033,1
20180520T174103,1
20180520T174133,1
20180520T174203,1
20180520T174233,1
20180520T174303,1
20180520T174333,1
20180520T174403,1
20180520T174433,0
20180520T174503,0
20180520T174534,1
20180520T174614,0
20180520T174644,1
20180520T174714,1
20180520T174744,1
20180520T174814,1
20180520T174844,1
20180520T174914,0
20180520T174944,0
20180520T175014,0
20180520T175044,0
20180520T175124,0
20180520T175204,0
20180520T175244,0
20180520T175324,0
20180520T175404,0
20180520T175444,0
20180520T175524,0
20180520T175604,0
20180520T175634,1
20180520T175705,1
20180520T175735,1
20180520T175805,1
20180520T175835,1
20180520T175905,1
20180520T175935,1
20180520T180005,0
20180520T180035,0
20180520T180105,1
20180520T180135,1
20180520T180205,1
20180520T180235,1
20180520T180305,1
20180520T180335,1
20180520T180405,1
20180520T180435,0
20180520T180505,0
20180520T180545,0
20180520T180616,1
20180520T180646,1
20180520T180716,1
20180520T180746,1
20180520T180816,1
20180520T180846,1
20180520T180916,1
20180520T180946,0
20180520T181016,0
20180520T181046,0
20180520T181116,0
20180520T181146,1
20180520T181216,1
20180520T181246,1
20180520T181316,1
20180520T181346,1
20180520T181417,1
20180520T181447,1
20180520T181517,0
20180520T181547,0
20180520T181617,0
20180520T181647,0
20180520T181717,1
20180520T181747,1
20180520T181817,1
20180520T181847,1
20180520T181917,1
20180520T181947,1
20180520T182017,1
20180520T182047,0
20180520T182117,0
20180520T182147,0
20180520T182217,1
20180520T182247,1
20180520T182317,1
20180520T182348,1
20180520T182418,1
20180520T182448,1
20180520T182518,1
20180520T182548,0
20180520T182618,0
20180520T182648,0
20180520T182718,1
20180520T182748,1
20180520T182818,1
20180520T182848,1
20180520T182918,1
20180520T182948,1
20180520T183018,1
20180520T183048,0
20180520T183118,0
20180520T183149,0
20180520T183229,0
20180520T183309,0
20180520T183349,0
20180520T183429,0
20180520T183509,0
20180520T183549,0
20180520T183629,0
20180520T183659,0
20180520T183729,1
20180520T183759,1
20180520T183829,1
20180520T183859,1
20180520T183929,1
20180520T183959,1
20180520T184029,1
20180520T184059,0
20180520T184129,0
20180520T184159,1
20180520T184230,1
20180520T184310,0
20180520T184340,1
20180520T184410,1
20180520T184440,1
20180520T184520,0
20180520T184550,0
20180520T184620,0
20180520T184650,0
20180520T184730,0
20180520T184800,1
20180520T184830,1
20180520T184900,1
20180520T184930,1
20180520T185000,1
20180520T185030,1
20180520T185100,0
20180520T185131,0
20180520T185201,1
20180520T185231,1
20180520T185311,0
20180520T185341,1
20180520T185411,1
20180520T185441,1
20180520T185511,1
20180520T185541,0
20180520T185611,0
20180520T185641,0
20180520T185711,0
20180520T185741,1
20180520T185811,1
20180520T185841,1
20180520T185911,1
20180520T185941,1
20180520T190012,1
20180520T190042,1
20180520T190112,1
20180520T190142,1
20180520T190212,1
20180520T190242,1
20180520T190312,1
20180520T190342,1
20180520T190412,1
20180520T190442,1
20180520T190512,1
20180520T190542,1
20180520T190612,1
20180520T190642,1
20180520T190712,1
20180520T190742,1
20180520T190813,1
20180520T190843,1
20180520T190913,1
20180520T190943,1
20180520T191013,1
20180520T191043,1
20180520T191113,1
20180520T191143,1
20180520T191213,1
20180520T191253,0
20180520T191323,1
20180520T191353,1
20180520T191423,1
20180520T191453,1
20180520T191524,1
20180520T191554,1
20180520T191624,1
20180520T191654,1
20180520T191724,1
20180520T191754,1
20180520T191824,1
20180520T191854,1
20180520T191924,1
20180520T191954,1
20180520T192024,1
20180520T192054,1
20180520T192124,1
20180520T192154,1
20180520T192224,1
20180520T192255,1
20180520T192325,1
20180520T192355,1
20180520T192425,1
20180520T192455,1
20180520T192525,1
20180520T192555,1
20180520T192625,1
20180520T192655,1
20180520T192725,1
20180520T192755,1
20180520T192825,1
20180520T192855,1
20180520T192925,1
20180520T192955,1
20180520T193025,1
20180520T193056,1
20180520T193126,1
20180520T193156,1
20180520T193226,1
20180520T193256,1
20180520T193326,0
20180520T193356,0
20180520T193426,0
20180520T193456,1
20180520T193526,1
20180520T193556,1
20180520T193626,1
20180520T193656,1
20180520T193726,1
20180520T193756,1
20180520T193826,1
20180520T193856,1
20180520T193927,1
20180520T193957,1
20180520T194027,1
20180520T194057,1
20180520T194127,1
20180520T194157,1
20180520T194227,1
20180520T194257,1
20180520T194327,1
20180520T194357,1
20180520T194427,1
20180520T194457,1
20180520T194527,1
20180520T194557,1
20180520T194627,1
20180520T194657,1
20180520T194728,1
20180520T194758,1
20180520T194828,1
20180520T194858,1
20180520T194928,1
20180520T194958,1
20180520T195028,1
20180520T195058,1
20180520T195128,1
20180520T195158,1
20180520T195228,1
20180520T195258,1
20180520T195328,0
20180520T195358,0
20180520T195428,0
20180520T195458,1
20180520T195528,1
20180520T195559,1
20180520T195629,1
20180520T195659,1
20180520T195729,1
20180520T195759,1
20180520T195829,1
20180520T195859,1
20180520T195929,1
20180520T195959,1
20180520T200029,0
20180520T200059,0
20180520T200129,0
20180520T200159,1
20180520T200229,1
20180520T200259,1
20180520T200329,1
20180520T200400,1
20180520T200430,1
20180520T200500,1
20180520T200530,1
20180520T200600,1
20180520T200630,0
20180520T200700,0
20180520T200730,0
20180520T200800,0
20180520T200840,0
20180520T200920,0
20180520T201000,0
20180520T201040,0
20180520T201120,0
20180520T201200,0
20180520T201240,0
20180520T201320,0
20180520T201400,0
20180520T201440,0
20180520T201520,0
20180520T201600,0
20180520T201640,0
20180520T201721,0
20180520T201751,1
20180520T201821,1
20180520T201851,1
20180520T201931,0
20180520T202001,1
20180520T202031,1
20180520T202101,1
20180520T202131,0
20180520T202201,0
20180520T202231,0
20180520T202301,1
20180520T202331,1
20180520T202401,1
20180520T202431,1
20180520T202501,1
20180520T202531,1
20180520T202602,1
20180520T202632,1
20180520T202702,1
20180520T202732,1
20180520T202802,1
20180520T202832,1
20180520T202902,1
20180520T202932,1
20180520T203002,1
20180520T203032,1
20180520T203112,0
20180520T203142,1
20180520T203212,0
20180520T203242,0
20180520T203312,0
20180520T203342,1
20180520T203412,1
20180520T203442,1
20180520T203513,1
20180520T203543,1
20180520T203613,1
20180520T203643,1
20180520T203713,0
20180520T203743,0
20180520T203813,0
20180520T203843,0
20180520T203913,1
20180520T203943,1
20180520T204013,1
20180520T204043,1
20180520T204113,1
20180520T204143,1
20180520T204223,0
20180520T204253,1
20180520T204323,1
20180520T204353,0
20180520T204424,0
20180520T204454,1
20180520T204524,1
20180520T204554,1
20180520T204624,1
20180520T204654,1
20180520T204724,1
20180520T204754,1
20180520T204824,1
20180520T204854,0
20180520T204924,0
20180520T205004,0
20180520T205044,0
20180520T205124,0
20180520T205204,0
20180520T205244,0
20180520T205324,0
20180520T205404,0
20180520T205444,0
20180520T205524,0
20180520T205555,1
20180520T205625,1
20180520T205655,1
20180520T205725,1
20180520T205755,1
20180520T205825,1
20180520T205855,1
20180520T205925,0
20180520T210005,0
20180520T210035,0
20180520T210105,1
20180520T210135,1
20180520T210205,1
20180520T210235,1
20180520T210305,1
20180520T210335,1
20180520T210405,1
20180520T210436,0
20180520T210506,0
20180520T210536,0
20180520T210606,1
20180520T210636,1
20180520T210706,1
20180520T210736,1
20180520T210806,1
20180520T210836,1
20180520T210906,1
20180520T210936,1
20180520T211006,1
20180520T211036,1
20180520T211106,1
20180520T211136,1
20180520T211206,1
20180520T211246,0
20180520T211317,1
20180520T211347,1
20180520T211417,1
20180520T211447,1
20180520T211517,1
20180520T211547,1
20180520T211617,1
20180520T211647,1
20180520T211717,1
20180520T211757,0
20180520T211827,1
20180520T211857,1
20180520T211927,1
20180520T211957,0
20180520T212027,0
20180520T212057,0
20180520T212137,0
20180520T212208,1
20180520T212238,1
20180520T212308,1
20180520T212338,1
20180520T212408,1
20180520T212438,1
20180520T212518,0
20180520T212548,0
20180520T212628,0
20180520T212658,1
20180520T212728,1
20180520T212758,1
20180520T212828,1
20180520T212908,0
20180520T212938,0
20180520T213008,0
20180520T213038,0
20180520T213108,0
20180520T213139,1
20180520T213209,1
20180520T213239,1
20180520T213309,1
20180520T213339,1
20180520T213409,1
20180520T213439,1
20180520T213519,0
20180520T213549,0
20180520T213619,0
20180520T213649,1
20180520T213719,1
20180520T213749,1
20180520T213819,1
20180520T213849,1
20180520T213919,1
20180520T213949,1
20180520T214020,0
20180520T214050,0
20180520T214120,0
20180520T214150,1
20180520T214220,1
20180520T214250,1
20180520T214320,1
20180520T214400,0
20180520T214440,0
20180520T214505,1
20180520T214535,1
20180520T214605,1
20180520T214635,1
20180520T214705,1
20180520T214735,1
20180520T214805,1
20180520T214845,0
20180520T214915,0
20180520T214945,0
20180520T215015,0
20180520T215055,0
20180520T215136,0
20180520T215216,0
20180520T215256,0
20180520T215336,0
20180520T215416,0
20180520T215456,0
20180520T215536,0
20180520T215606,1
20180520T215636,1
20180520T215706,1
20180520T215736,1
20180520T215806,1
20180520T215836,1
20180520T215906,1
20180520T215936,1
20180520T220006,1
20180520T220036,1
20180520T220106,1
20180520T220137,1
20180520T220207,1
20180520T220237,1
20180520T220307,1
20180520T220337,1
20180520T220407,1
20180520T220437,1
20180520T220507,1
20180520T220537,1
20180520T220607,1
20180520T220637,1
20180520T220707,1
20180520T220737,1
20180520T220807,1
20180520T220838,1
20180520T220908,1
20180520T220938,1
20180520T221008,1
20180520T221038,1
20180520T221108,1
20180520T221138,1
20180520T221208,1
20180520T221238,1
20180520T221318,0
20180520T221348,1
20180520T221418,1
20180520T221448,1
20180520T221519,1
20180520T221559,0
20180520T221629,1
